,store_id,region,type_of_business,amount,Date
2018-09-20,550,서울 성북구,가전제품 소매업,1097142.857142857,2018-09-20
2018-10-04,550,서울 성북구,가전제품 소매업,1970714.2857142857,2018-10-04
2018-10-18,550,서울 성북구,가전제품 소매업,1117142.8571428573,2018-10-18
2018-11-01,550,서울 성북구,가전제품 소매업,997142.8571428573,2018-11-01
2018-11-15,550,서울 성북구,가전제품 소매업,1332857.1428571427,2018-11-15
2018-11-29,550,서울 성북구,가전제품 소매업,1461428.5714285716,2018-11-29
2018-12-13,550,서울 성북구,가전제품 소매업,830714.2857142858,2018-12-13
2018-12-27,550,서울 성북구,가전제품 소매업,2290000.0,2018-12-27
2019-01-10,550,서울 성북구,가전제품 소매업,410714.28571428574,2019-01-10
2019-01-24,550,서울 성북구,가전제품 소매업,1732857.142857143,2019-01-24
2019-02-07,550,서울 성북구,가전제품 소매업,389285.71428571426,2019-02-07
2019-02-21,550,서울 성북구,가전제품 소매업,685000.0,2019-02-21
2016-06-01,553,경기 수원시,한식 음식점업,274571.42857142864,2016-06-01
2016-06-15,553,경기 수원시,한식 음식점업,302285.7142857142,2016-06-15
2016-06-29,553,경기 수원시,한식 음식점업,333857.14285714284,2016-06-29
2016-07-13,553,경기 수원시,한식 음식점업,265000.0,2016-07-13
2016-07-27,553,경기 수원시,한식 음식점업,261285.7142857143,2016-07-27
2016-08-10,553,경기 수원시,한식 음식점업,111428.57142857142,2016-08-10
2016-08-24,553,경기 수원시,한식 음식점업,235285.7142857143,2016-08-24
2016-09-07,553,경기 수원시,한식 음식점업,380142.85714285716,2016-09-07
2016-09-21,553,경기 수원시,한식 음식점업,300857.14285714284,2016-09-21
2016-10-05,553,경기 수원시,한식 음식점업,287999.99999999994,2016-10-05
2016-10-19,553,경기 수원시,한식 음식점업,319857.14285714284,2016-10-19
2016-11-02,553,경기 수원시,한식 음식점업,304714.28571428574,2016-11-02
2016-11-16,553,경기 수원시,한식 음식점업,282571.4285714286,2016-11-16
2016-11-30,553,경기 수원시,한식 음식점업,253000.0,2016-11-30
2016-12-14,553,경기 수원시,한식 음식점업,235571.42857142858,2016-12-14
2016-12-28,553,경기 수원시,한식 음식점업,247428.57142857142,2016-12-28
2017-01-11,553,경기 수원시,한식 음식점업,296571.4285714286,2017-01-11
2017-01-25,553,경기 수원시,한식 음식점업,258142.85714285713,2017-01-25
2017-02-08,553,경기 수원시,한식 음식점업,286999.9999999999,2017-02-08
2017-02-22,553,경기 수원시,한식 음식점업,247428.57142857142,2017-02-22
2017-03-08,553,경기 수원시,한식 음식점업,368142.85714285704,2017-03-08
2017-03-22,553,경기 수원시,한식 음식점업,207999.99999999997,2017-03-22
2017-04-05,553,경기 수원시,한식 음식점업,286428.5714285714,2017-04-05
2017-04-19,553,경기 수원시,한식 음식점업,291999.99999999994,2017-04-19
2017-05-03,553,경기 수원시,한식 음식점업,254857.71428571426,2017-05-03
2017-05-17,553,경기 수원시,한식 음식점업,306714.2857142857,2017-05-17
2017-05-31,553,경기 수원시,한식 음식점업,259428.57142857142,2017-05-31
2017-06-14,553,경기 수원시,한식 음식점업,584642.8571428572,2017-06-14
2017-06-28,553,경기 수원시,한식 음식점업,565428.5714285715,2017-06-28
2017-07-12,553,경기 수원시,한식 음식점업,549642.8571428572,2017-07-12
2017-07-26,553,경기 수원시,한식 음식점업,452357.14285714284,2017-07-26
2017-08-09,553,경기 수원시,한식 음식점업,531000.0,2017-08-09
2017-08-23,553,경기 수원시,한식 음식점업,531785.7142857143,2017-08-23
2017-09-06,553,경기 수원시,한식 음식점업,520928.5714285715,2017-09-06
2017-09-20,553,경기 수원시,한식 음식점업,515857.14285714284,2017-09-20
2017-10-04,553,경기 수원시,한식 음식점업,442285.71428571426,2017-10-04
2017-10-18,553,경기 수원시,한식 음식점업,551285.7142857143,2017-10-18
2017-11-01,553,경기 수원시,한식 음식점업,564214.2857142857,2017-11-01
2017-11-15,553,경기 수원시,한식 음식점업,459000.0,2017-11-15
2017-11-29,553,경기 수원시,한식 음식점업,611857.1428571428,2017-11-29
2017-12-13,553,경기 수원시,한식 음식점업,572785.7142857143,2017-12-13
2017-12-27,553,경기 수원시,한식 음식점업,507642.8571428572,2017-12-27
2018-01-10,553,경기 수원시,한식 음식점업,574785.7142857144,2018-01-10
2018-01-24,553,경기 수원시,한식 음식점업,567071.4285714286,2018-01-24
2018-02-07,553,경기 수원시,한식 음식점업,469857.14285714284,2018-02-07
2018-02-21,553,경기 수원시,한식 음식점업,466000.0,2018-02-21
2018-03-07,553,경기 수원시,한식 음식점업,619285.7142857143,2018-03-07
2018-03-21,553,경기 수원시,한식 음식점업,490428.5714285715,2018-03-21
2018-04-04,553,경기 수원시,한식 음식점업,515642.8571428573,2018-04-04
2018-04-18,553,경기 수원시,한식 음식점업,524357.142857143,2018-04-18
2018-05-02,553,경기 수원시,한식 음식점업,456857.1428571428,2018-05-02
2018-05-16,553,경기 수원시,한식 음식점업,530428.5714285714,2018-05-16
2018-05-30,553,경기 수원시,한식 음식점업,473785.7142857143,2018-05-30
2018-06-13,553,경기 수원시,한식 음식점업,477785.7142857144,2018-06-13
2018-06-27,553,경기 수원시,한식 음식점업,512000.00000000006,2018-06-27
2018-07-11,553,경기 수원시,한식 음식점업,407357.14285714296,2018-07-11
2018-07-25,553,경기 수원시,한식 음식점업,435428.5714285714,2018-07-25
2018-08-08,553,경기 수원시,한식 음식점업,327571.4285714286,2018-08-08
2018-08-22,553,경기 수원시,한식 음식점업,492642.85714285704,2018-08-22
2018-09-05,553,경기 수원시,한식 음식점업,437928.5714285715,2018-09-05
2018-09-19,553,경기 수원시,한식 음식점업,474428.5714285714,2018-09-19
2018-10-03,553,경기 수원시,한식 음식점업,495071.42857142864,2018-10-03
2018-10-17,553,경기 수원시,한식 음식점업,555142.857142857,2018-10-17
2018-10-31,553,경기 수원시,한식 음식점업,441857.14285714296,2018-10-31
2018-11-14,553,경기 수원시,한식 음식점업,395499.9999999999,2018-11-14
2018-11-28,553,경기 수원시,한식 음식점업,284000.0,2018-11-28
2018-12-12,553,경기 수원시,한식 음식점업,500214.28571428574,2018-12-12
2018-12-26,553,경기 수원시,한식 음식점업,471000.0,2018-12-26
2019-01-09,553,경기 수원시,한식 음식점업,485000.0,2019-01-09
2019-01-23,553,경기 수원시,한식 음식점업,496357.14285714296,2019-01-23
2019-02-06,553,경기 수원시,한식 음식점업,489857.14285714284,2019-02-06
2019-02-20,553,경기 수원시,한식 음식점업,350857.14285714284,2019-02-20
2016-06-01,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",94128.57142857142,2016-06-01
2016-06-15,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",70557.14285714286,2016-06-15
2016-06-29,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",82500.0,2016-06-29
2016-07-13,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",33628.57142857143,2016-07-13
2016-07-27,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",30564.285714285714,2016-07-27
2016-08-10,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",313801.4285714286,2016-08-10
2016-08-24,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",58771.428571428565,2016-08-24
2016-09-07,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",65842.85714285714,2016-09-07
2016-09-21,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",63878.571428571435,2016-09-21
2016-10-05,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",47614.28571428572,2016-10-05
2016-10-19,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",34964.28571428572,2016-10-19
2016-11-02,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",32449.999999999993,2016-11-02
2016-11-16,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",19800.0,2016-11-16
2016-11-30,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",82814.28571428572,2016-11-30
2016-12-14,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",166471.42857142858,2016-12-14
2016-12-28,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",62307.14285714286,2016-12-28
2017-01-11,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",50207.14285714285,2017-01-11
2017-01-25,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",39285.7142857143,2017-01-25
2017-02-08,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",60542.857142857145,2017-02-08
2017-02-22,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",48478.57142857143,2017-02-22
2017-03-08,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",18228.57142857143,2017-03-08
2017-03-22,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",52014.28571428571,2017-03-22
2017-04-05,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",88549.99999999999,2017-04-05
2017-04-19,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",15164.285714285714,2017-04-19
2017-05-03,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",54057.142857142855,2017-05-03
2017-05-17,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",99550.00000000001,2017-05-17
2017-05-31,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",109685.71428571429,2017-05-31
2017-06-14,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",126721.42857142858,2017-06-14
2017-06-28,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",96957.14285714284,2017-06-28
2017-07-12,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",192578.57142857142,2017-07-12
2017-07-26,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",116678.57142857145,2017-07-26
2017-08-09,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",52800.0,2017-08-09
2017-08-23,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",49500.0,2017-08-23
2017-09-06,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",164999.99999999997,2017-09-06
2017-09-20,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",56728.57142857143,2017-09-20
2017-10-04,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",97114.2857142857,2017-10-04
2017-10-18,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",145985.71428571426,2017-10-18
2017-11-01,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",98770.00000000001,2017-11-01
2017-11-15,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",149128.57142857142,2017-11-15
2017-11-29,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",37557.142857142855,2017-11-29
2017-12-13,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",62071.42857142857,2017-12-13
2017-12-27,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",63800.00000000001,2017-12-27
2018-01-10,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",45885.71428571428,2018-01-10
2018-01-24,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",109750.0,2018-01-24
2018-02-07,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",109214.28571428572,2018-02-07
2018-02-21,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",53742.857142857145,2018-02-21
2018-03-07,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",137814.2857142857,2018-03-07
2018-03-21,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",109214.28571428571,2018-03-21
2018-04-04,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",69300.0,2018-04-04
2018-04-18,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",13514.285714285714,2018-04-18
2018-05-02,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",44471.42857142857,2018-05-02
2018-05-16,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",143628.5714285714,2018-05-16
2018-05-30,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",104971.42857142855,2018-05-30
2018-06-13,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",61285.71428571428,2018-06-13
2018-06-27,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",53899.999999999985,2018-06-27
2018-07-11,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",260150.0,2018-07-11
2018-07-25,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",149992.85714285716,2018-07-25
2018-08-08,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",117935.71428571432,2018-08-08
2018-08-22,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",28992.857142857145,2018-08-22
2018-09-05,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",43371.428571428565,2018-09-05
2018-09-19,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",27971.42857142857,2018-09-19
2018-10-03,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",71735.7142857143,2018-10-03
2018-10-17,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",62071.42857142856,2018-10-17
2018-10-31,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",84699.99999999999,2018-10-31
2018-11-14,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",33000.0,2018-11-14
2018-11-28,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",69300.0,2018-11-28
2018-12-12,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",29071.428571428565,2018-12-12
2018-12-26,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",12571.428571428567,2018-12-26
2019-01-09,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",15321.42857142857,2019-01-09
2019-01-23,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",1885.7142857142856,2019-01-23
2019-02-06,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",55471.42857142857,2019-02-06
2019-02-20,559,서울 강북구,"철물, 금속 파스너 및 수공구 도매업",5028.571428571428,2019-02-20
2016-09-10,562,대구 북구,자동차 세차업,28571.428571428572,2016-09-10
2016-09-24,562,대구 북구,자동차 세차업,15142.857142857149,2016-09-24
2016-10-08,562,대구 북구,자동차 세차업,48142.857142857145,2016-10-08
2016-10-22,562,대구 북구,자동차 세차업,42428.571428571435,2016-10-22
2016-11-05,562,대구 북구,자동차 세차업,46714.285714285725,2016-11-05
2016-11-19,562,대구 북구,자동차 세차업,36857.14285714286,2016-11-19
2016-12-03,562,대구 북구,자동차 세차업,74285.71428571429,2016-12-03
2016-12-17,562,대구 북구,자동차 세차업,127428.57142857143,2016-12-17
2016-12-31,562,대구 북구,자동차 세차업,42285.71428571429,2016-12-31
2017-01-14,562,대구 북구,자동차 세차업,190571.42857142858,2017-01-14
2017-01-28,562,대구 북구,자동차 세차업,23571.428571428572,2017-01-28
2017-02-11,562,대구 북구,자동차 세차업,50714.28571428571,2017-02-11
2017-02-25,562,대구 북구,자동차 세차업,55142.85714285716,2017-02-25
2017-03-11,562,대구 북구,자동차 세차업,51714.28571428571,2017-03-11
2017-03-25,562,대구 북구,자동차 세차업,51142.85714285716,2017-03-25
2017-04-08,562,대구 북구,자동차 세차업,69571.42857142857,2017-04-08
2017-04-22,562,대구 북구,자동차 세차업,70857.14285714286,2017-04-22
