,store_id,region,type_of_business,amount,Date
2016-12-14,142,서울 강남구,한식 음식점업,2137857.142857143,2016-12-14
2017-01-11,142,서울 강남구,한식 음식점업,1964714.2857142854,2017-01-11
2017-02-08,142,서울 강남구,한식 음식점업,2238428.5714285714,2017-02-08
2017-03-08,142,서울 강남구,한식 음식점업,2455142.8571428573,2017-03-08
2017-04-05,142,서울 강남구,한식 음식점업,1872000.0,2017-04-05
2017-05-03,142,서울 강남구,한식 음식점업,2170000.0,2017-05-03
2017-05-31,142,서울 강남구,한식 음식점업,2111714.285714286,2017-05-31
2017-06-28,142,서울 강남구,한식 음식점업,1644142.857142857,2017-06-28
2017-07-26,142,서울 강남구,한식 음식점업,1824857.142857143,2017-07-26
2017-08-23,142,서울 강남구,한식 음식점업,2542428.571428572,2017-08-23
2017-09-20,142,서울 강남구,한식 음식점업,2198567.5714285714,2017-09-20
2017-10-18,142,서울 강남구,한식 음식점업,2062428.5714285714,2017-10-18
2017-11-15,142,서울 강남구,한식 음식점업,1847285.714285714,2017-11-15
2017-12-13,142,서울 강남구,한식 음식점업,1646428.5714285714,2017-12-13
2018-01-10,142,서울 강남구,한식 음식점업,1529428.5714285716,2018-01-10
2018-02-07,142,서울 강남구,한식 음식점업,1214142.8571428568,2018-02-07
2018-03-07,142,서울 강남구,한식 음식점업,2061714.285714286,2018-03-07
2018-04-04,142,서울 강남구,한식 음식점업,2103485.7142857136,2018-04-04
2018-05-02,142,서울 강남구,한식 음식점업,1843571.4285714284,2018-05-02
2018-05-30,142,서울 강남구,한식 음식점업,2082857.1428571432,2018-05-30
2018-06-27,142,서울 강남구,한식 음식점업,1525714.2857142854,2018-06-27
2018-07-25,142,서울 강남구,한식 음식점업,1251571.4285714286,2018-07-25
2018-08-22,142,서울 강남구,한식 음식점업,1537428.5714285716,2018-08-22
2018-09-19,142,서울 강남구,한식 음식점업,1734000.0,2018-09-19
2018-10-17,142,서울 강남구,한식 음식점업,1764714.285714286,2018-10-17
2018-11-14,142,서울 강남구,한식 음식점업,1591857.1428571432,2018-11-14
2018-12-12,142,서울 강남구,한식 음식점업,1719642.8571428573,2018-12-12
2019-01-09,142,서울 강남구,한식 음식점업,1604571.4285714284,2019-01-09
2019-02-06,142,서울 강남구,한식 음식점업,1370857.142857143,2019-02-06
2016-06-01,145,서울 강남구,기타 교육지원 서비스업,3568142.8571428577,2016-06-01
2016-06-29,145,서울 강남구,기타 교육지원 서비스업,5256142.857142856,2016-06-29
2016-07-27,145,서울 강남구,기타 교육지원 서비스업,5215428.571428571,2016-07-27
2016-08-24,145,서울 강남구,기타 교육지원 서비스업,3108571.4285714286,2016-08-24
2016-09-21,145,서울 강남구,기타 교육지원 서비스업,4408857.142857143,2016-09-21
2016-10-19,145,서울 강남구,기타 교육지원 서비스업,3451857.1428571437,2016-10-19
2016-11-16,145,서울 강남구,기타 교육지원 서비스업,3136428.5714285714,2016-11-16
2016-12-14,145,서울 강남구,기타 교육지원 서비스업,7458142.857142858,2016-12-14
2017-01-11,145,서울 강남구,기타 교육지원 서비스업,3916428.5714285714,2017-01-11
2017-02-08,145,서울 강남구,기타 교육지원 서비스업,5595142.857142857,2017-02-08
2017-03-08,145,서울 강남구,기타 교육지원 서비스업,4657714.285714285,2017-03-08
2017-04-05,145,서울 강남구,기타 교육지원 서비스업,3879285.714285714,2017-04-05
2017-05-03,145,서울 강남구,기타 교육지원 서비스업,5312714.285714285,2017-05-03
2017-05-31,145,서울 강남구,기타 교육지원 서비스업,6101285.714285715,2017-05-31
2017-06-28,145,서울 강남구,기타 교육지원 서비스업,7453428.571428571,2017-06-28
2017-07-26,145,서울 강남구,기타 교육지원 서비스업,7578285.714285714,2017-07-26
2017-08-23,145,서울 강남구,기타 교육지원 서비스업,6130142.857142858,2017-08-23
2017-09-20,145,서울 강남구,기타 교육지원 서비스업,5421571.428571429,2017-09-20
2017-10-18,145,서울 강남구,기타 교육지원 서비스업,5054285.714285714,2017-10-18
2017-11-15,145,서울 강남구,기타 교육지원 서비스업,4370428.571428572,2017-11-15
2017-12-13,145,서울 강남구,기타 교육지원 서비스업,7810785.714285715,2017-12-13
2018-01-10,145,서울 강남구,기타 교육지원 서비스업,3613074.2857142864,2018-01-10
2018-02-07,145,서울 강남구,기타 교육지원 서비스업,6452428.571428572,2018-02-07
2018-03-07,145,서울 강남구,기타 교육지원 서비스업,3850285.714285714,2018-03-07
2018-04-04,145,서울 강남구,기타 교육지원 서비스업,3599142.8571428573,2018-04-04
2018-05-02,145,서울 강남구,기타 교육지원 서비스업,4746285.714285715,2018-05-02
2018-05-30,145,서울 강남구,기타 교육지원 서비스업,5301428.571428572,2018-05-30
2018-06-27,145,서울 강남구,기타 교육지원 서비스업,4880857.142857143,2018-06-27
2018-07-25,145,서울 강남구,기타 교육지원 서비스업,6771000.0,2018-07-25
2018-08-22,145,서울 강남구,기타 교육지원 서비스업,4783571.428571428,2018-08-22
2018-09-19,145,서울 강남구,기타 교육지원 서비스업,4876928.571428572,2018-09-19
2018-10-17,145,서울 강남구,기타 교육지원 서비스업,3940928.5714285714,2018-10-17
2018-11-14,145,서울 강남구,기타 교육지원 서비스업,2949642.8571428573,2018-11-14
2018-12-12,145,서울 강남구,기타 교육지원 서비스업,6671857.142857144,2018-12-12
2019-01-09,145,서울 강남구,기타 교육지원 서비스업,2292857.1428571427,2019-01-09
2019-02-06,145,서울 강남구,기타 교육지원 서비스업,4080714.285714286,2019-02-06
2016-06-01,148,인천 남구,두발 미용업,134571.42857142858,2016-06-01
2016-06-29,148,인천 남구,두발 미용업,168714.28571428574,2016-06-29
2016-07-27,148,인천 남구,두발 미용업,133285.71428571426,2016-07-27
2016-08-24,148,인천 남구,두발 미용업,126428.57142857142,2016-08-24
2016-09-21,148,인천 남구,두발 미용업,101287.4285714286,2016-09-21
2016-10-19,148,인천 남구,두발 미용업,109571.42857142858,2016-10-19
2016-11-16,148,인천 남구,두발 미용업,145714.2857142857,2016-11-16
2016-12-14,148,인천 남구,두발 미용업,164000.0,2016-12-14
2017-01-11,148,인천 남구,두발 미용업,124999.99999999999,2017-01-11
2017-02-08,148,인천 남구,두발 미용업,147000.0,2017-02-08
2017-03-08,148,인천 남구,두발 미용업,134428.5714285714,2017-03-08
2017-04-05,148,인천 남구,두발 미용업,127142.85714285712,2017-04-05
2017-05-03,148,인천 남구,두발 미용업,122000.0,2017-05-03
2017-05-31,148,인천 남구,두발 미용업,102428.57142857145,2017-05-31
2017-06-28,148,인천 남구,두발 미용업,142714.28571428568,2017-06-28
2017-07-26,148,인천 남구,두발 미용업,182571.42857142855,2017-07-26
2017-08-23,148,인천 남구,두발 미용업,164571.42857142855,2017-08-23
2017-09-20,148,인천 남구,두발 미용업,182428.57142857142,2017-09-20
2017-10-18,148,인천 남구,두발 미용업,200428.57142857145,2017-10-18
2017-11-15,148,인천 남구,두발 미용업,119857.14285714288,2017-11-15
2017-12-13,148,인천 남구,두발 미용업,195857.14285714287,2017-12-13
2018-01-10,148,인천 남구,두발 미용업,87142.85714285716,2018-01-10
2018-02-07,148,인천 남구,두발 미용업,177714.2857142857,2018-02-07
2018-03-07,148,인천 남구,두발 미용업,203285.71428571432,2018-03-07
2018-04-04,148,인천 남구,두발 미용업,184285.7142857143,2018-04-04
2018-05-02,148,인천 남구,두발 미용업,179714.28571428574,2018-05-02
2018-05-30,148,인천 남구,두발 미용업,160857.14285714284,2018-05-30
2018-06-27,148,인천 남구,두발 미용업,107714.28571428568,2018-06-27
2018-07-25,148,인천 남구,두발 미용업,188714.28571428574,2018-07-25
2018-08-22,148,인천 남구,두발 미용업,163857.1428571429,2018-08-22
2018-09-19,148,인천 남구,두발 미용업,159714.28571428574,2018-09-19
2018-10-17,148,인천 남구,두발 미용업,168000.0,2018-10-17
2018-11-14,148,인천 남구,두발 미용업,197714.2857142857,2018-11-14
2018-12-12,148,인천 남구,두발 미용업,167571.42857142855,2018-12-12
2019-01-09,148,인천 남구,두발 미용업,97571.42857142858,2019-01-09
2019-02-06,148,인천 남구,두발 미용업,150857.14285714287,2019-02-06
2016-06-01,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,1016385.7142857141,2016-06-01
2016-06-29,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,723542.8571428572,2016-06-29
2016-07-27,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,804949.9999999998,2016-07-27
2016-08-24,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,682812.857142857,2016-08-24
2016-09-21,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,632427.1428571427,2016-09-21
2016-10-19,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,1021464.2857142858,2016-10-19
2016-11-16,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,930500.0,2016-11-16
2016-12-14,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,829828.5714285714,2016-12-14
2017-01-11,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,792235.7142857141,2017-01-11
2017-02-08,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,665135.7142857143,2017-02-08
2017-03-08,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,896478.5714285715,2017-03-08
2017-04-05,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,776571.4285714286,2017-04-05
2017-05-03,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,717500.0,2017-05-03
2017-05-31,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,812121.4285714285,2017-05-31
2017-06-28,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,1146160.0,2017-06-28
2017-07-26,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,577171.4285714286,2017-07-26
2017-08-23,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,912550.0,2017-08-23
2017-09-20,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,664435.7142857142,2017-09-20
2017-10-18,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,824249.9999999999,2017-10-18
2017-11-15,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,1462864.2857142854,2017-11-15
2017-12-13,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,777314.2857142859,2017-12-13
2018-01-10,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,615328.5714285716,2018-01-10
2018-02-07,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,629935.7142857143,2018-02-07
2018-03-07,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,726400.0000000001,2018-03-07
2018-04-04,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,644807.1428571428,2018-04-04
2018-05-02,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,568200.0,2018-05-02
2018-05-30,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,682485.7142857143,2018-05-30
2018-06-27,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,685478.5714285714,2018-06-27
2018-07-25,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,481000.00000000006,2018-07-25
2018-08-22,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,769035.7142857142,2018-08-22
2018-09-19,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,396035.7142857143,2018-09-19
2018-10-17,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,579435.7142857141,2018-10-17
2018-11-14,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,665471.4285714286,2018-11-14
2018-12-12,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,486477.1428571429,2018-12-12
2019-01-09,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,420078.5714285715,2019-01-09
2019-02-06,149,인천 남구,기타 음ㆍ식료품 위주 종합 소매업,475335.7142857143,2019-02-06
2016-06-01,151,인천 남구,의복 소매업,275142.85714285716,2016-06-01
2016-06-29,151,인천 남구,의복 소매업,269714.28571428574,2016-06-29
2016-07-27,151,인천 남구,의복 소매업,126571.42857142858,2016-07-27
2016-08-24,151,인천 남구,의복 소매업,147857.14285714287,2016-08-24
2016-09-21,151,인천 남구,의복 소매업,215714.28571428568,2016-09-21
2016-10-19,151,인천 남구,의복 소매업,391857.14285714284,2016-10-19
2016-11-16,151,인천 남구,의복 소매업,221714.2857142857,2016-11-16
2016-12-14,151,인천 남구,의복 소매업,222428.5714285714,2016-12-14
2017-01-11,151,인천 남구,의복 소매업,130000.0,2017-01-11
2017-02-08,151,인천 남구,의복 소매업,128142.85714285716,2017-02-08
2017-03-08,151,인천 남구,의복 소매업,287428.57142857154,2017-03-08
2017-04-05,151,인천 남구,의복 소매업,161000.0,2017-04-05
2017-05-03,151,인천 남구,의복 소매업,427714.2857142857,2017-05-03
2017-05-31,151,인천 남구,의복 소매업,251142.85714285716,2017-05-31
2017-06-28,151,인천 남구,의복 소매업,188285.71428571432,2017-06-28
2017-07-26,151,인천 남구,의복 소매업,131285.7142857143,2017-07-26
2017-08-23,151,인천 남구,의복 소매업,642714.2857142856,2017-08-23
2017-09-20,151,인천 남구,의복 소매업,310285.7142857143,2017-09-20
2017-10-18,151,인천 남구,의복 소매업,589142.8571428572,2017-10-18
2017-11-15,151,인천 남구,의복 소매업,342000.0,2017-11-15
2017-12-13,151,인천 남구,의복 소매업,193999.99999999997,2017-12-13
2018-01-10,151,인천 남구,의복 소매업,372285.7142857143,2018-01-10
2018-02-07,151,인천 남구,의복 소매업,587000.0000000001,2018-02-07
2018-03-07,151,인천 남구,의복 소매업,214571.42857142858,2018-03-07
2018-04-04,151,인천 남구,의복 소매업,581571.4285714285,2018-04-04
2018-05-02,151,인천 남구,의복 소매업,352285.7142857143,2018-05-02
2018-05-30,151,인천 남구,의복 소매업,340000.00000000006,2018-05-30
2018-06-27,151,인천 남구,의복 소매업,236428.57142857145,2018-06-27
2018-07-25,151,인천 남구,의복 소매업,87142.85714285716,2018-07-25
2018-08-22,151,인천 남구,의복 소매업,793714.2857142858,2018-08-22
2018-09-19,151,인천 남구,의복 소매업,257714.28571428568,2018-09-19
2018-10-17,151,인천 남구,의복 소매업,129999.99999999997,2018-10-17
2018-11-14,151,인천 남구,의복 소매업,161142.85714285713,2018-11-14
2018-12-12,151,인천 남구,의복 소매업,563714.2857142857,2018-12-12
2019-01-09,151,인천 남구,의복 소매업,384857.1428571429,2019-01-09
2019-02-06,151,인천 남구,의복 소매업,8857.142857142859,2019-02-06
2016-06-01,153,인천 남구,운동 및 경기용품 소매업,525428.5714285714,2016-06-01
2016-06-29,153,인천 남구,운동 및 경기용품 소매업,479142.85714285704,2016-06-29
2016-07-27,153,인천 남구,운동 및 경기용품 소매업,326785.7142857144,2016-07-27
2016-08-24,153,인천 남구,운동 및 경기용품 소매업,1154371.4285714286,2016-08-24
2016-09-21,153,인천 남구,운동 및 경기용품 소매업,923571.4285714285,2016-09-21
2016-10-19,153,인천 남구,운동 및 경기용품 소매업,228428.57142857142,2016-10-19
2016-11-16,153,인천 남구,운동 및 경기용품 소매업,492142.85714285716,2016-11-16
2016-12-14,153,인천 남구,운동 및 경기용품 소매업,387928.5714285714,2016-12-14
2017-01-11,153,인천 남구,운동 및 경기용품 소매업,780677.142857143,2017-01-11
2017-02-08,153,인천 남구,운동 및 경기용품 소매업,265928.5714285714,2017-02-08
2017-03-08,153,인천 남구,운동 및 경기용품 소매업,548714.2857142857,2017-03-08
2017-04-05,153,인천 남구,운동 및 경기용품 소매업,324142.85714285716,2017-04-05
2017-05-03,153,인천 남구,운동 및 경기용품 소매업,631285.7142857142,2017-05-03
2017-05-31,153,인천 남구,운동 및 경기용품 소매업,488142.85714285716,2017-05-31
2017-06-28,153,인천 남구,운동 및 경기용품 소매업,377499.99999999994,2017-06-28
2017-07-26,153,인천 남구,운동 및 경기용품 소매업,322285.7142857142,2017-07-26
2017-08-23,153,인천 남구,운동 및 경기용품 소매업,438499.99999999994,2017-08-23
